,Opentime,Close,MA1,MA2
1487,1653911100000,0.08243,,
1488,1653912000000,0.08258,,
1489,1653912900000,0.0818,,
1490,1653913800000,0.0816,,
1491,1653914700000,0.08196,,
1492,1653915600000,0.08159,,
1493,1653916500000,0.08155,,
1494,1653917400000,0.08168,,
1495,1653918300000,0.08187,,
1496,1653919200000,0.08225,,
1497,1653920100000,0.08236,,
1498,1653921000000,0.08182,,
1499,1653921900000,0.08184,,
1500,1653922800000,0.0821,,
1501,1653923700000,0.08223,,
1502,1653924600000,0.08213,,
1503,1653925500000,0.08203,,
1504,1653926400000,0.08193,,
1505,1653927300000,0.082,,
1506,1653928200000,0.08207,,
1507,1653929100000,0.08222,,
1508,1653930000000,0.08204,,
1509,1653930900000,0.08285,,
1510,1653931800000,0.08303,,
1511,1653932700000,0.08314,,
1512,1653933600000,0.08298,,
1513,1653934500000,0.0828,,
1514,1653935400000,0.08287,,
1515,1653936300000,0.0828,,
1516,1653937200000,0.08313,,
1517,1653938100000,0.0831,,
1518,1653939000000,0.08262,,
1519,1653939900000,0.08257,,
1520,1653940800000,0.08294,,
1521,1653941700000,0.08358,,
1522,1653942600000,0.08325,,
1523,1653943500000,0.08347,,
1524,1653944400000,0.08373,,
1525,1653945300000,0.08402,,
1526,1653946200000,0.08365,,
1527,1653947100000,0.08409,,
1528,1653948000000,0.08372,,
1529,1653948900000,0.08349,,
1530,1653949800000,0.08339,,
1531,1653950700000,0.08344,,
1532,1653951600000,0.08371,,
1533,1653952500000,0.08359,,
1534,1653953400000,0.08345,,
1535,1653954300000,0.08325,,
1536,1653955200000,0.08263,,
1537,1653956100000,0.08294,,
1538,1653957000000,0.08257,,
1539,1653957900000,0.08237,,
1540,1653958800000,0.08222,,
1541,1653959700000,0.08225,,
1542,1653960600000,0.08213,,
1543,1653961500000,0.08221,,
1544,1653962400000,0.08255,,
1545,1653963300000,0.08274,,
1546,1653964200000,0.08215,,
1547,1653965100000,0.08198,,
1548,1653966000000,0.08244,,
1549,1653966900000,0.08204,,
1550,1653967800000,0.08201,,
1551,1653968700000,0.08195,,
1552,1653969600000,0.08094,,
1553,1653970500000,0.08079,,
1554,1653971400000,0.08095,,
1555,1653972300000,0.08095,,
1556,1653973200000,0.08048,,
1557,1653974100000,0.08044,,
1558,1653975000000,0.0802,,
1559,1653975900000,0.08023,,
1560,1653976800000,0.08034,,
1561,1653977700000,0.08071,,
1562,1653978600000,0.08077,,
1563,1653979500000,0.0808,,
1564,1653980400000,0.08095,,
1565,1653981300000,0.08081,,
1566,1653982200000,0.08068,,
1567,1653983100000,0.08086,,
1568,1653984000000,0.0807,,
1569,1653984900000,0.08112,,
1570,1653985800000,0.08094,,
1571,1653986700000,0.08094,,
1572,1653987600000,0.08067,,
1573,1653988500000,0.08076,,
1574,1653989400000,0.08081,,
1575,1653990300000,0.08129,,
1576,1653991200000,0.08121,,
1577,1653992100000,0.08118,,
1578,1653993000000,0.08137,,
1579,1653993900000,0.08138,,
1580,1653994800000,0.08139,,
1581,1653995700000,0.08128,,
1582,1653996600000,0.08115,,
1583,1653997500000,0.08106,,
1584,1653998400000,0.08123,,
1585,1653999300000,0.08073,,
1586,1654000200000,0.08005,,
1587,1654001100000,0.08013,,
1588,1654002000000,0.08046,,
1589,1654002900000,0.08069,,
1590,1654003800000,0.07952,,
1591,1654004700000,0.08008,,
1592,1654005600000,0.08024,,
1593,1654006500000,0.08018,,
1594,1654007400000,0.08057,,
1595,1654008300000,0.08063,,
1596,1654009200000,0.08051,,
1597,1654010100000,0.08064,,
1598,1654011000000,0.08086,,
1599,1654011900000,0.08116,,
1600,1654012800000,0.08053,,
1601,1654013700000,0.08079,,
1602,1654014600000,0.08093,,
1603,1654015500000,0.08079,,
1604,1654016400000,0.08076,,
1605,1654017300000,0.08043,,
1606,1654018200000,0.08039,,
1607,1654019100000,0.08074,,
1608,1654020000000,0.08086,,
1609,1654020900000,0.08084,,
1610,1654021800000,0.08058,,
1611,1654022700000,0.08058,,
1612,1654023600000,0.08064,,
1613,1654024500000,0.08063,,
1614,1654025400000,0.08062,,
1615,1654026300000,0.0811,,
1616,1654027200000,0.08135,,
1617,1654028100000,0.0817,,
1618,1654029000000,0.08209,,
1619,1654029900000,0.0821,,
1620,1654030800000,0.08212,,
1621,1654031700000,0.08207,,
1622,1654032600000,0.08215,,
1623,1654033500000,0.08187,,
1624,1654034400000,0.08173,,
1625,1654035300000,0.08193,,
1626,1654036200000,0.08196,,
1627,1654037100000,0.08205,,
1628,1654038000000,0.08208,,
1629,1654038900000,0.08314,,
1630,1654039800000,0.08404,,
1631,1654040700000,0.08441,,
1632,1654041600000,0.08379,,
1633,1654042500000,0.08289,,
1634,1654043400000,0.08312,,
1635,1654044300000,0.08368,,
1636,1654045200000,0.08331,,
1637,1654046100000,0.08284,,
1638,1654047000000,0.08271,,
1639,1654047900000,0.08277,,
1640,1654048800000,0.08272,,
1641,1654049700000,0.08243,,
1642,1654050600000,0.08273,,
1643,1654051500000,0.0825,,
1644,1654052400000,0.08228,,
1645,1654053300000,0.08257,,
1646,1654054200000,0.0825,,
1647,1654055100000,0.08276,,
1648,1654056000000,0.08331,,
1649,1654056900000,0.08344,,
1650,1654057800000,0.0831,,
1651,1654058700000,0.0833,,
1652,1654059600000,0.08327,,
1653,1654060500000,0.08299,,
1654,1654061400000,0.08303,,
1655,1654062300000,0.08312,,
1656,1654063200000,0.08264,,
1657,1654064100000,0.08292,,
1658,1654065000000,0.08308,,
1659,1654065900000,0.08293,,
1660,1654066800000,0.08383,,
1661,1654067700000,0.0843,,
1662,1654068600000,0.08425,,
1663,1654069500000,0.08413,,
1664,1654070400000,0.08483,,
1665,1654071300000,0.08441,,
1666,1654072200000,0.08553,,
1667,1654073100000,0.0867,,
1668,1654074000000,0.08637,,
1669,1654074900000,0.08758,,
1670,1654075800000,0.08795,,
1671,1654076700000,0.08836,,
1672,1654077600000,0.0891,,
1673,1654078500000,0.08886,,
1674,1654079400000,0.08984,,
1675,1654080300000,0.09036,,
1676,1654081200000,0.08994,,
1677,1654082100000,0.08997,,
1678,1654083000000,0.08999,,
1679,1654083900000,0.08958,,
1680,1654084800000,0.08897,,
1681,1654085700000,0.08904,,
1682,1654086600000,0.08966,,
1683,1654087500000,0.09027,,
1684,1654088400000,0.09031,,
1685,1654089300000,0.09021,,
1686,1654090200000,0.08959,,
1687,1654091100000,0.08978,,
1688,1654092000000,0.08977,,
1689,1654092900000,0.08886,,
1690,1654093800000,0.09029,,
1691,1654094700000,0.08958,,
1692,1654095600000,0.08974,,
1693,1654096500000,0.08917,,
1694,1654097400000,0.08871,,
1695,1654098300000,0.08813,,
1696,1654099200000,0.08801,,
1697,1654100100000,0.08837,,
1698,1654101000000,0.0886,,
1699,1654101900000,0.08835,,
1700,1654102800000,0.08705,,
1701,1654103700000,0.08663,,
1702,1654104600000,0.08641,,
1703,1654105500000,0.08626,,
1704,1654106400000,0.08644,,
1705,1654107300000,0.08655,,
1706,1654108200000,0.08581,,
1707,1654109100000,0.08534,,
1708,1654110000000,0.08565,,
1709,1654110900000,0.08552,,
1710,1654111800000,0.08601,,
1711,1654112700000,0.08565,,
1712,1654113600000,0.08538,,
1713,1654114500000,0.08419,,
1714,1654115400000,0.08413,,
1715,1654116300000,0.08433,,
1716,1654117200000,0.08448,,
1717,1654118100000,0.0843,,
1718,1654119000000,0.08449,,
1719,1654119900000,0.08403,,
1720,1654120800000,0.08444,,
1721,1654121700000,0.08422,,
1722,1654122600000,0.08398,,
1723,1654123500000,0.08362,,
1724,1654124400000,0.08428,,
1725,1654125300000,0.08377,,
1726,1654126200000,0.08354,,
1727,1654127100000,0.08356,,
1728,1654128000000,0.08295,,
1729,1654128900000,0.08264,,
1730,1654129800000,0.08246,,
1731,1654130700000,0.08213,,
1732,1654131600000,0.08262,,
1733,1654132500000,0.08256,,
1734,1654133400000,0.08254,,
1735,1654134300000,0.08235,,
1736,1654135200000,0.08191,,
1737,1654136100000,0.08122,,
1738,1654137000000,0.08188,,
1739,1654137900000,0.08182,,
1740,1654138800000,0.08169,,
1741,1654139700000,0.08233,,
1742,1654140600000,0.08257,,
1743,1654141500000,0.08245,,
1744,1654142400000,0.08239,,
1745,1654143300000,0.08249,,
1746,1654144200000,0.08275,,
1747,1654145100000,0.08217,,
1748,1654146000000,0.08174,,
1749,1654146900000,0.08205,,
1750,1654147800000,0.08241,,
1751,1654148700000,0.0824,,
1752,1654149600000,0.08236,,
1753,1654150500000,0.0822,,
1754,1654151400000,0.08229,,
1755,1654152300000,0.08247,,
1756,1654153200000,0.08224,,
1757,1654154100000,0.08296,,
1758,1654155000000,0.08253,,
1759,1654155900000,0.08243,,
1760,1654156800000,0.08243,,
1761,1654157700000,0.08252,,
1762,1654158600000,0.08261,,
1763,1654159500000,0.08265,,
1764,1654160400000,0.08251,,
1765,1654161300000,0.08259,,
1766,1654162200000,0.08235,,
1767,1654163100000,0.08238,,
1768,1654164000000,0.08246,,
1769,1654164900000,0.08207,,
1770,1654165800000,0.08285,,
1771,1654166700000,0.08322,,
1772,1654167600000,0.08334,,
1773,1654168500000,0.08388,,
1774,1654169400000,0.08409,,
1775,1654170300000,0.08448,,
1776,1654171200000,0.08499,,
1777,1654172100000,0.08475,,
1778,1654173000000,0.08446,,
1779,1654173900000,0.08449,,
1780,1654174800000,0.08343,,
1781,1654175700000,0.08352,,
1782,1654176600000,0.08441,,
1783,1654177500000,0.08384,,
1784,1654178400000,0.08403,,
1785,1654179300000,0.08358,,
1786,1654180200000,0.08374,,
1787,1654181100000,0.08404,,
1788,1654182000000,0.08454,,
1789,1654182900000,0.0854,,
1790,1654183800000,0.08529,,
1791,1654184700000,0.08493,,
1792,1654185600000,0.08506,,
1793,1654186500000,0.08434,,
1794,1654187400000,0.08476,,
1795,1654188300000,0.08463,,
1796,1654189200000,0.08403,,
1797,1654190100000,0.08414,,
1798,1654191000000,0.08403,,
1799,1654191900000,0.08386,,
1800,1654192800000,0.08418,,
1801,1654193700000,0.08406,,
1802,1654194600000,0.08391,,
1803,1654195500000,0.08347,,
1804,1654196400000,0.0832,,
1805,1654197300000,0.08336,,
1806,1654198200000,0.08323,,
1807,1654199100000,0.08347,,
1808,1654200000000,0.08359,,
1809,1654200900000,0.08381,,
1810,1654201800000,0.08382,,
1811,1654202700000,0.08333,,
1812,1654203600000,0.08375,,
1813,1654204500000,0.08392,,
1814,1654205400000,0.08413,,
1815,1654206300000,0.0842,,
1816,1654207200000,0.0844,,
1817,1654208100000,0.08446,,
1818,1654209000000,0.08453,,
1819,1654209900000,0.08414,,
1820,1654210800000,0.08429,,
1821,1654211700000,0.08444,,
1822,1654212600000,0.08429,,
1823,1654213500000,0.08432,,
1824,1654214400000,0.08429,,
1825,1654215300000,0.08442,,
1826,1654216200000,0.08417,,
1827,1654217100000,0.08463,,
1828,1654218000000,0.08453,,
1829,1654218900000,0.08486,,
1830,1654219800000,0.08578,,
1831,1654220700000,0.08607,,
1832,1654221600000,0.0856,,
1833,1654222500000,0.08588,,
1834,1654223400000,0.08562,,
1835,1654224300000,0.08537,,
1836,1654225200000,0.08546,,
1837,1654226100000,0.08551,,
1838,1654227000000,0.0857,,
1839,1654227900000,0.08575,,
1840,1654228800000,0.08569,,
1841,1654229700000,0.08538,,
1842,1654230600000,0.08538,,
1843,1654231500000,0.08512,,
1844,1654232400000,0.08512,,
1845,1654233300000,0.0851,,
1846,1654234200000,0.08536,,
1847,1654235100000,0.08544,,
1848,1654236000000,0.08531,,
1849,1654236900000,0.08498,,
1850,1654237800000,0.08479,,
1851,1654238700000,0.08468,,
1852,1654239600000,0.08473,,
1853,1654240500000,0.08442,,
1854,1654241400000,0.08445,,
1855,1654242300000,0.08452,,
1856,1654243200000,0.08471,,
1857,1654244100000,0.08468,,
1858,1654245000000,0.0844,,
1859,1654245900000,0.08449,,
1860,1654246800000,0.08419,,
1861,1654247700000,0.08366,,
1862,1654248600000,0.08253,,
1863,1654249500000,0.08241,,
1864,1654250400000,0.08221,,
1865,1654251300000,0.08219,,
1866,1654252200000,0.08171,,
1867,1654253100000,0.08191,,
1868,1654254000000,0.08181,,
1869,1654254900000,0.08202,,
1870,1654255800000,0.08212,,
1871,1654256700000,0.08197,,
1872,1654257600000,0.08209,,
1873,1654258500000,0.08164,,
1874,1654259400000,0.08157,,
1875,1654260300000,0.08124,,
1876,1654261200000,0.08164,,
1877,1654262100000,0.08135,,
1878,1654263000000,0.08115,,
1879,1654263900000,0.08138,,
1880,1654264800000,0.08148,,
1881,1654265700000,0.08091,,
1882,1654266600000,0.08075,,
1883,1654267500000,0.08079,,
1884,1654268400000,0.0808,,
1885,1654269300000,0.0812,,
1886,1654270200000,0.08112,,
1887,1654271100000,0.08089,,
1888,1654272000000,0.08124,,
1889,1654272900000,0.08141,,
1890,1654273800000,0.0814,,
1891,1654274700000,0.08144,,
1892,1654275600000,0.08129,,
1893,1654276500000,0.08123,,
1894,1654277400000,0.0811,,
1895,1654278300000,0.08122,,
1896,1654279200000,0.08102,,
1897,1654280100000,0.08103,,
1898,1654281000000,0.08124,,
1899,1654281900000,0.08121,,
1900,1654282800000,0.08134,,
1901,1654283700000,0.08127,,
1902,1654284600000,0.08121,,
1903,1654285500000,0.08118,,
1904,1654286400000,0.0814,,
1905,1654287300000,0.08126,,
1906,1654288200000,0.08143,,
1907,1654289100000,0.08144,,
1908,1654290000000,0.0814,,
1909,1654290900000,0.08184,,
1910,1654291800000,0.08175,,
1911,1654292700000,0.08193,,
1912,1654293600000,0.08205,,
1913,1654294500000,0.08193,,
1914,1654295400000,0.08156,,
1915,1654296300000,0.08151,,
1916,1654297200000,0.0813,,
1917,1654298100000,0.08126,,
1918,1654299000000,0.08089,,
1919,1654299900000,0.0811,,
1920,1654300800000,0.08129,,
1921,1654301700000,0.08132,,
1922,1654302600000,0.08122,,
1923,1654303500000,0.08074,,
1924,1654304400000,0.07892,,
1925,1654305300000,0.07893,,
1926,1654306200000,0.07889,,
1927,1654307100000,0.07839,,
1928,1654308000000,0.07783,,
1929,1654308900000,0.07839,,
1930,1654309800000,0.07806,,
1931,1654310700000,0.07829,,
1932,1654311600000,0.0784,,
1933,1654312500000,0.07699,,
1934,1654313400000,0.07716,,
1935,1654314300000,0.07713,,
1936,1654315200000,0.0789,,
1937,1654316100000,0.07887,,
1938,1654317000000,0.07923,,
1939,1654317900000,0.07918,,
1940,1654318800000,0.07862,,
1941,1654319700000,0.0785,,
1942,1654320600000,0.07865,,
1943,1654321500000,0.07931,,
1944,1654322400000,0.07915,,
1945,1654323300000,0.07909,,
1946,1654324200000,0.07933,,
1947,1654325100000,0.07947,,
1948,1654326000000,0.07958,,
1949,1654326900000,0.07915,,
1950,1654327800000,0.07942,,
1951,1654328700000,0.07955,,
1952,1654329600000,0.07927,,
1953,1654330500000,0.07921,,
1954,1654331400000,0.07947,,
1955,1654332300000,0.07972,,
1956,1654333200000,0.07988,,
1957,1654334100000,0.07969,,
1958,1654335000000,0.07949,,
1959,1654335900000,0.07966,,
1960,1654336800000,0.0798,,
1961,1654337700000,0.07999,,
1962,1654338600000,0.07992,,
1963,1654339500000,0.07994,,
1964,1654340400000,0.07995,,
1965,1654341300000,0.07973,,
1966,1654342200000,0.07986,,
1967,1654343100000,0.07959,,
1968,1654344000000,0.07927,,
1969,1654344900000,0.07962,,
1970,1654345800000,0.07897,,
1971,1654346700000,0.07869,,
1972,1654347600000,0.07928,,
1973,1654348500000,0.07964,,
1974,1654349400000,0.07942,,
1975,1654350300000,0.07935,,
1976,1654351200000,0.07919,,
1977,1654352100000,0.07971,,
1978,1654353000000,0.07993,,
1979,1654353900000,0.07968,,
1980,1654354800000,0.07981,,
1981,1654355700000,0.08,,
1982,1654356600000,0.07989,,
1983,1654357500000,0.08015,,
1984,1654358400000,0.07973,,
1985,1654359300000,0.0797,,
1986,1654360200000,0.07946,,
1987,1654361100000,0.07957,,
1988,1654362000000,0.07942,,
1989,1654362900000,0.07958,,
1990,1654363800000,0.07991,,
1991,1654364700000,0.07989,,
1992,1654365600000,0.07992,,
1993,1654366500000,0.08016,,
1994,1654367400000,0.0802,,
1995,1654368300000,0.08038,,
1996,1654369200000,0.08024,,
1997,1654370100000,0.08018,,
1998,1654371000000,0.08024,,
1999,1654371900000,0.08028,,
2000,1654372800000,0.08041,,
2001,1654373700000,0.08055,,
2002,1654374600000,0.08064,,
2003,1654375500000,0.08038,,
2004,1654376400000,0.0802,,
2005,1654377300000,0.08035,,
2006,1654378200000,0.08069,,
2007,1654379100000,0.08071,,
2008,1654380000000,0.08066,,
2009,1654380900000,0.08057,,
2010,1654381800000,0.08041,,
2011,1654382700000,0.08026,,
2012,1654383600000,0.08022,,
2013,1654384500000,0.08014,,
2014,1654385400000,0.08015,,
2015,1654386300000,0.08043,,
2016,1654387200000,0.08041,,
2017,1654388100000,0.08043,,
2018,1654389000000,0.07979,,
2019,1654389900000,0.07973,,
2020,1654390800000,0.07985,,
2021,1654391700000,0.0795,,
2022,1654392600000,0.07958,,
2023,1654393500000,0.07943,,
2024,1654394400000,0.07972,,
2025,1654395300000,0.07973,,
2026,1654396200000,0.07972,,
2027,1654397100000,0.07977,,
2028,1654398000000,0.07964,,
2029,1654398900000,0.07964,,
2030,1654399800000,0.07962,,
2031,1654400700000,0.0797,,
2032,1654401600000,0.07945,,
2033,1654402500000,0.07947,,
2034,1654403400000,0.07961,,
2035,1654404300000,0.07954,,
2036,1654405200000,0.07976,,
2037,1654406100000,0.07987,,
2038,1654407000000,0.07995,,
2039,1654407900000,0.0799,,
2040,1654408800000,0.08003,,
2041,1654409700000,0.07997,,
2042,1654410600000,0.08025,,
2043,1654411500000,0.08011,,
2044,1654412400000,0.08022,,
2045,1654413300000,0.0802,,
2046,1654414200000,0.08016,,
2047,1654415100000,0.07987,,
2048,1654416000000,0.08004,,
2049,1654416900000,0.08032,,
2050,1654417800000,0.08042,,
2051,1654418700000,0.08033,,
2052,1654419600000,0.07988,,
2053,1654420500000,0.08,,
2054,1654421400000,0.07997,,
2055,1654422300000,0.07995,,
2056,1654423200000,0.08032,,
2057,1654424100000,0.08036,,
2058,1654425000000,0.08024,,
2059,1654425900000,0.08024,,
2060,1654426800000,0.08024,,
2061,1654427700000,0.08052,,
2062,1654428600000,0.08099,,
2063,1654429500000,0.081,,
2064,1654430400000,0.0814,,
2065,1654431300000,0.08153,,
2066,1654432200000,0.08131,,
2067,1654433100000,0.08148,,
2068,1654434000000,0.0818,,
2069,1654434900000,0.08164,,
2070,1654435800000,0.08157,,
2071,1654436700000,0.08166,,
2072,1654437600000,0.08161,,
2073,1654438500000,0.08183,,
2074,1654439400000,0.08169,,
2075,1654440300000,0.08152,,
2076,1654441200000,0.08159,,
2077,1654442100000,0.0816,,
2078,1654443000000,0.08165,,
2079,1654443900000,0.08203,,
2080,1654444800000,0.08235,,
2081,1654445700000,0.08182,,
2082,1654446600000,0.08151,,
2083,1654447500000,0.08149,,
2084,1654448400000,0.08166,,
2085,1654449300000,0.08171,,
2086,1654450200000,0.0818,,
2087,1654451100000,0.08178,,
2088,1654452000000,0.08184,,
2089,1654452900000,0.08207,,
2090,1654453800000,0.0819,,
2091,1654454700000,0.0817,,
2092,1654455600000,0.08191,,
2093,1654456500000,0.08206,,
2094,1654457400000,0.0821,,
2095,1654458300000,0.08224,,
2096,1654459200000,0.08209,,
2097,1654460100000,0.08212,,
2098,1654461000000,0.08194,,
2099,1654461900000,0.08191,,
2100,1654462800000,0.08163,,
2101,1654463700000,0.08161,,
2102,1654464600000,0.0817,,
2103,1654465500000,0.08201,,
2104,1654466400000,0.08199,,
2105,1654467300000,0.08169,,
2106,1654468200000,0.08172,,
2107,1654469100000,0.08184,,
2108,1654470000000,0.08169,,
2109,1654470900000,0.08148,,
2110,1654471800000,0.08145,,
2111,1654472700000,0.08151,,
2112,1654473600000,0.08118,,
2113,1654474500000,0.08135,,
2114,1654475400000,0.08147,,
2115,1654476300000,0.08183,,
2116,1654477200000,0.08198,,
2117,1654478100000,0.08232,,
2118,1654479000000,0.08205,,
2119,1654479900000,0.08259,,
2120,1654480800000,0.08239,,
2121,1654481700000,0.08232,,
2122,1654482600000,0.08224,,
2123,1654483500000,0.08215,,
2124,1654484400000,0.08269,,
2125,1654485300000,0.08267,,
2126,1654486200000,0.08273,,
2127,1654487100000,0.08331,,
2128,1654488000000,0.083,,
2129,1654488900000,0.0832,,
2130,1654489800000,0.08309,,
2131,1654490700000,0.08347,,
2132,1654491600000,0.08344,,
2133,1654492500000,0.08319,,
2134,1654493400000,0.08335,,
2135,1654494300000,0.08303,,
2136,1654495200000,0.08307,,
2137,1654496100000,0.08323,,
2138,1654497000000,0.08338,,
2139,1654497900000,0.08422,,
2140,1654498800000,0.08438,,
2141,1654499700000,0.08427,,
2142,1654500600000,0.08407,,
2143,1654501500000,0.0843,,
2144,1654502400000,0.08441,,
2145,1654503300000,0.08441,,
2146,1654504200000,0.08438,,
2147,1654505100000,0.08437,,
2148,1654506000000,0.08449,,
2149,1654506900000,0.0846,,
2150,1654507800000,0.08462,,
2151,1654508700000,0.08477,,
2152,1654509600000,0.0843,,
2153,1654510500000,0.08432,,
2154,1654511400000,0.08439,,
2155,1654512300000,0.08456,,
2156,1654513200000,0.08392,,
2157,1654514100000,0.08414,,
2158,1654515000000,0.08397,,
2159,1654515900000,0.08356,,
2160,1654516800000,0.08328,,
2161,1654517700000,0.08332,,
2162,1654518600000,0.08346,,
2163,1654519500000,0.08331,,
2164,1654520400000,0.08289,,
2165,1654521300000,0.08325,,
2166,1654522200000,0.08308,,
2167,1654523100000,0.083,,
2168,1654524000000,0.08326,,
2169,1654524900000,0.08334,,
2170,1654525800000,0.08308,,
2171,1654526700000,0.08278,,
2172,1654527600000,0.08229,,
2173,1654528500000,0.08237,,
2174,1654529400000,0.08258,,
2175,1654530300000,0.08275,,
2176,1654531200000,0.08239,,
2177,1654532100000,0.08221,,
2178,1654533000000,0.08218,,
2179,1654533900000,0.08239,,
2180,1654534800000,0.08194,,
2181,1654535700000,0.08207,,
2182,1654536600000,0.082,,
2183,1654537500000,0.0821,,
2184,1654538400000,0.08213,,
2185,1654539300000,0.08216,,
2186,1654540200000,0.08209,,
2187,1654541100000,0.08195,,
2188,1654542000000,0.08174,,
2189,1654542900000,0.08174,,
2190,1654543800000,0.08171,,
2191,1654544700000,0.08161,,
2192,1654545600000,0.08157,,
2193,1654546500000,0.08163,,
2194,1654547400000,0.0813,,
2195,1654548300000,0.08133,,
2196,1654549200000,0.0815,,
2197,1654550100000,0.0817,,
2198,1654551000000,0.08193,,
2199,1654551900000,0.08184,,
2200,1654552800000,0.08215,,
2201,1654553700000,0.08197,,
2202,1654554600000,0.08194,,
2203,1654555500000,0.08195,,
2204,1654556400000,0.08217,,
2205,1654557300000,0.08211,,
2206,1654558200000,0.08209,,
2207,1654559100000,0.08161,,
2208,1654560000000,0.08146,,
2209,1654560900000,0.08039,,
2210,1654561800000,0.08006,,
2211,1654562700000,0.07987,,
