,Opentime,Close,MA1,MA2
2212,1654563600000,0.07971,,
2213,1654564500000,0.07946,,
2214,1654565400000,0.07923,,
2215,1654566300000,0.07941,,
2216,1654567200000,0.0791,,
2217,1654568100000,0.07943,,
2218,1654569000000,0.07947,,
2219,1654569900000,0.07927,,
2220,1654570800000,0.07943,,
2221,1654571700000,0.07986,,
2222,1654572600000,0.07989,,
2223,1654573500000,0.07996,,
2224,1654574400000,0.08004,,
2225,1654575300000,0.08025,,
2226,1654576200000,0.08011,,
2227,1654577100000,0.08003,,
2228,1654578000000,0.08008,,
2229,1654578900000,0.07997,,
2230,1654579800000,0.08018,,
2231,1654580700000,0.08009,,
2232,1654581600000,0.0801,,
2233,1654582500000,0.07975,,
2234,1654583400000,0.07978,,
2235,1654584300000,0.07986,,
2236,1654585200000,0.07982,,
2237,1654586100000,0.07976,,
2238,1654587000000,0.07975,,
2239,1654587900000,0.08098,,
2240,1654588800000,0.08141,,
2241,1654589700000,0.08088,,
2242,1654590600000,0.08096,,
2243,1654591500000,0.08102,,
2244,1654592400000,0.08056,,
2245,1654593300000,0.08039,,
2246,1654594200000,0.08023,,
2247,1654595100000,0.08037,,
2248,1654596000000,0.08042,,
2249,1654596900000,0.08061,,
2250,1654597800000,0.08067,,
2251,1654598700000,0.08027,,
2252,1654599600000,0.08014,,
2253,1654600500000,0.08011,,
2254,1654601400000,0.07996,,
2255,1654602300000,0.08003,,
2256,1654603200000,0.08004,,
2257,1654604100000,0.07987,,
2258,1654605000000,0.08028,,
2259,1654605900000,0.08007,,
2260,1654606800000,0.08008,,
2261,1654607700000,0.08032,,
2262,1654608600000,0.08071,,
2263,1654609500000,0.08074,,
2264,1654610400000,0.08078,,
2265,1654611300000,0.0814,,
2266,1654612200000,0.08193,,
2267,1654613100000,0.08156,,
2268,1654614000000,0.08179,,
2269,1654614900000,0.08115,,
2270,1654615800000,0.081,,
2271,1654616700000,0.08105,,
2272,1654617600000,0.0808,,
2273,1654618500000,0.08067,,
2274,1654619400000,0.0813,,
2275,1654620300000,0.08122,,
2276,1654621200000,0.08148,,
2277,1654622100000,0.08146,,
2278,1654623000000,0.08122,,
2279,1654623900000,0.0812,,
2280,1654624800000,0.08161,,
2281,1654625700000,0.08165,,
2282,1654626600000,0.08145,,
2283,1654627500000,0.08152,,
2284,1654628400000,0.08163,,
2285,1654629300000,0.08174,,
2286,1654630200000,0.08214,,
2287,1654631100000,0.0824,,
2288,1654632000000,0.08268,,
2289,1654632900000,0.08272,,
2290,1654633800000,0.08247,,
2291,1654634700000,0.0826,,
2292,1654635600000,0.08262,,
2293,1654636500000,0.08233,,
2294,1654637400000,0.08238,,
2295,1654638300000,0.0825,,
2296,1654639200000,0.0826,,
2297,1654640100000,0.08269,,
2298,1654641000000,0.08216,,
2299,1654641900000,0.08203,,
2300,1654642800000,0.0823,,
2301,1654643700000,0.08223,,
2302,1654644600000,0.08258,,
2303,1654645500000,0.08186,,
2304,1654646400000,0.08214,,
2305,1654647300000,0.08207,,
2306,1654648200000,0.08209,,
2307,1654649100000,0.08202,,
2308,1654650000000,0.08193,,
2309,1654650900000,0.08196,,
2310,1654651800000,0.08233,,
2311,1654652700000,0.08228,,
2312,1654653600000,0.08248,,
2313,1654654500000,0.08228,,
2314,1654655400000,0.08204,,
2315,1654656300000,0.08203,,
2316,1654657200000,0.08179,,
2317,1654658100000,0.08024,,
2318,1654659000000,0.07987,,
2319,1654659900000,0.07991,,
2320,1654660800000,0.08007,,
2321,1654661700000,0.08013,,
2322,1654662600000,0.08028,,
2323,1654663500000,0.08041,,
2324,1654664400000,0.08037,,
2325,1654665300000,0.08047,,
2326,1654666200000,0.0808,,
2327,1654667100000,0.08101,,
2328,1654668000000,0.08096,,
2329,1654668900000,0.08077,,
2330,1654669800000,0.08085,,
2331,1654670700000,0.08106,,
2332,1654671600000,0.08091,,
2333,1654672500000,0.081,,
2334,1654673400000,0.0812,,
2335,1654674300000,0.08116,,
2336,1654675200000,0.08104,,
2337,1654676100000,0.0815,,
2338,1654677000000,0.08122,,
2339,1654677900000,0.08101,,
2340,1654678800000,0.08087,,
2341,1654679700000,0.08074,,
2342,1654680600000,0.08096,,
2343,1654681500000,0.08113,,
2344,1654682400000,0.08071,,
2345,1654683300000,0.08061,,
2346,1654684200000,0.08083,,
2347,1654685100000,0.08051,,
2348,1654686000000,0.08064,,
2349,1654686900000,0.08047,,
2350,1654687800000,0.0807,,
2351,1654688700000,0.08027,,
2352,1654689600000,0.08027,,
2353,1654690500000,0.08013,,
2354,1654691400000,0.08015,,
2355,1654692300000,0.08013,,
2356,1654693200000,0.08014,,
2357,1654694100000,0.08007,,
2358,1654695000000,0.08057,,
2359,1654695900000,0.08087,,
2360,1654696800000,0.08083,,
2361,1654697700000,0.08061,,
2362,1654698600000,0.08096,,
2363,1654699500000,0.08088,,
2364,1654700400000,0.08093,,
2365,1654701300000,0.08088,,
2366,1654702200000,0.08073,,
2367,1654703100000,0.08078,,
2368,1654704000000,0.0809,,
2369,1654704900000,0.08066,,
2370,1654705800000,0.08053,,
2371,1654706700000,0.08067,,
2372,1654707600000,0.0811,,
2373,1654708500000,0.08102,,
2374,1654709400000,0.08095,,
2375,1654710300000,0.0811,,
2376,1654711200000,0.08107,,
2377,1654712100000,0.08093,,
2378,1654713000000,0.08108,,
2379,1654713900000,0.08121,,
2380,1654714800000,0.08129,,
2381,1654715700000,0.08135,,
2382,1654716600000,0.08137,,
2383,1654717500000,0.08134,,
2384,1654718400000,0.08127,,
2385,1654719300000,0.08107,,
2386,1654720200000,0.08096,,
2387,1654721100000,0.08094,,
2388,1654722000000,0.08106,,
2389,1654722900000,0.08119,,
2390,1654723800000,0.08108,,
2391,1654724700000,0.08136,,
2392,1654725600000,0.08126,,
2393,1654726500000,0.0811,,
2394,1654727400000,0.08111,,
2395,1654728300000,0.08106,,
2396,1654729200000,0.08112,,
2397,1654730100000,0.08067,,
2398,1654731000000,0.08046,,
2399,1654731900000,0.08062,,
2400,1654732800000,0.08034,,
2401,1654733700000,0.08015,,
2402,1654734600000,0.0803,,
2403,1654735500000,0.08033,,
2404,1654736400000,0.08059,,
2405,1654737300000,0.08074,,
2406,1654738200000,0.08078,,
2407,1654739100000,0.08056,,
2408,1654740000000,0.08041,,
2409,1654740900000,0.08082,,
2410,1654741800000,0.08086,,
2411,1654742700000,0.08096,,
2412,1654743600000,0.08101,,
2413,1654744500000,0.08106,,
2414,1654745400000,0.08105,,
2415,1654746300000,0.08108,,
2416,1654747200000,0.08097,,
2417,1654748100000,0.08103,,
2418,1654749000000,0.081,,
2419,1654749900000,0.08116,,
2420,1654750800000,0.08122,,
2421,1654751700000,0.08122,,
2422,1654752600000,0.08114,,
2423,1654753500000,0.08102,,
2424,1654754400000,0.08096,,
2425,1654755300000,0.08086,,
2426,1654756200000,0.0809,,
2427,1654757100000,0.08093,,
2428,1654758000000,0.08117,,
2429,1654758900000,0.08128,,
2430,1654759800000,0.08122,,
2431,1654760700000,0.08158,,
2432,1654761600000,0.0814,,
2433,1654762500000,0.08171,,
2434,1654763400000,0.08154,,
2435,1654764300000,0.08178,,
2436,1654765200000,0.0816,,
2437,1654766100000,0.08156,,
2438,1654767000000,0.08138,,
2439,1654767900000,0.08144,,
2440,1654768800000,0.08142,,
2441,1654769700000,0.08151,,
2442,1654770600000,0.08136,,
2443,1654771500000,0.08118,,
2444,1654772400000,0.08084,,
2445,1654773300000,0.08076,,
2446,1654774200000,0.08081,,
2447,1654775100000,0.08066,,
2448,1654776000000,0.08066,,
2449,1654776900000,0.08082,,
2450,1654777800000,0.08106,,
2451,1654778700000,0.081,,
2452,1654779600000,0.08125,,
2453,1654780500000,0.08147,,
2454,1654781400000,0.08084,,
2455,1654782300000,0.08127,,
2456,1654783200000,0.08135,,
2457,1654784100000,0.08121,,
2458,1654785000000,0.0811,,
2459,1654785900000,0.0811,,
2460,1654786800000,0.08088,,
2461,1654787700000,0.08121,,
2462,1654788600000,0.08128,,
2463,1654789500000,0.08134,,
2464,1654790400000,0.08122,,
2465,1654791300000,0.08115,,
2466,1654792200000,0.08136,,
2467,1654793100000,0.08142,,
2468,1654794000000,0.08139,,
2469,1654794900000,0.08136,,
2470,1654795800000,0.08117,,
2471,1654796700000,0.08131,,
2472,1654797600000,0.08126,,
2473,1654798500000,0.08122,,
2474,1654799400000,0.08111,,
2475,1654800300000,0.08115,,
2476,1654801200000,0.08116,,
2477,1654802100000,0.08113,,
2478,1654803000000,0.08111,,
2479,1654803900000,0.0809,,
2480,1654804800000,0.08118,,
2481,1654805700000,0.08122,,
2482,1654806600000,0.0809,,
2483,1654807500000,0.08099,,
2484,1654808400000,0.08124,,
2485,1654809300000,0.08131,,
2486,1654810200000,0.08143,,
2487,1654811100000,0.08122,,
2488,1654812000000,0.0812,,
2489,1654812900000,0.08122,,
2490,1654813800000,0.0812,,
2491,1654814700000,0.08108,,
2492,1654815600000,0.08091,,
2493,1654816500000,0.08087,,
2494,1654817400000,0.0809,,
2495,1654818300000,0.08102,,
2496,1654819200000,0.0807,,
2497,1654820100000,0.08055,,
2498,1654821000000,0.08069,,
2499,1654821900000,0.08033,,
2500,1654822800000,0.08043,,
2501,1654823700000,0.08064,,
2502,1654824600000,0.08094,,
2503,1654825500000,0.08086,,
2504,1654826400000,0.08102,,
2505,1654827300000,0.08104,,
2506,1654828200000,0.08088,,
2507,1654829100000,0.08085,,
2508,1654830000000,0.08129,,
2509,1654830900000,0.08134,,
2510,1654831800000,0.08139,,
2511,1654832700000,0.08125,,
2512,1654833600000,0.08115,,
2513,1654834500000,0.08123,,
2514,1654835400000,0.08137,,
2515,1654836300000,0.08148,,
2516,1654837200000,0.08154,,
2517,1654838100000,0.08146,,
2518,1654839000000,0.08139,,
2519,1654839900000,0.08123,,
2520,1654840800000,0.08127,,
2521,1654841700000,0.08131,,
2522,1654842600000,0.08111,,
2523,1654843500000,0.08124,,
2524,1654844400000,0.08113,,
2525,1654845300000,0.08113,,
2526,1654846200000,0.08108,,
2527,1654847100000,0.081,,
2528,1654848000000,0.08102,,
2529,1654848900000,0.08111,,
2530,1654849800000,0.08087,,
2531,1654850700000,0.08113,,
2532,1654851600000,0.08087,,
2533,1654852500000,0.08107,,
2534,1654853400000,0.08095,,
2535,1654854300000,0.08078,,
2536,1654855200000,0.08071,,
2537,1654856100000,0.08097,,
2538,1654857000000,0.08117,,
2539,1654857900000,0.08108,,
2540,1654858800000,0.0811,,
2541,1654859700000,0.08109,,
2542,1654860600000,0.08104,,
2543,1654861500000,0.08089,,
2544,1654862400000,0.081,,
2545,1654863300000,0.08105,,
2546,1654864200000,0.08053,,
2547,1654865100000,0.08029,,
2548,1654866000000,0.08015,,
2549,1654866900000,0.07989,,
2550,1654867800000,0.07983,,
2551,1654868700000,0.07995,,
2552,1654869600000,0.08005,,
2553,1654870500000,0.07998,,
2554,1654871400000,0.07997,,
2555,1654872300000,0.0797,,
2556,1654873200000,0.07967,,
2557,1654874100000,0.07975,,
2558,1654875000000,0.07973,,
2559,1654875900000,0.07997,,
2560,1654876800000,0.08011,,
2561,1654877700000,0.0796,,
2562,1654878600000,0.07941,,
2563,1654879500000,0.07938,,
2564,1654880400000,0.07913,,
2565,1654881300000,0.07961,,
2566,1654882200000,0.07897,,
2567,1654883100000,0.07903,,
2568,1654884000000,0.0792,,
2569,1654884900000,0.07954,,
2570,1654885800000,0.07943,,
2571,1654886700000,0.07936,,
2572,1654887600000,0.07919,,
2573,1654888500000,0.07936,,
2574,1654889400000,0.07937,,
2575,1654890300000,0.07926,,
2576,1654891200000,0.0795,,
2577,1654892100000,0.0794,,
2578,1654893000000,0.07941,,
2579,1654893900000,0.07941,,
2580,1654894800000,0.07926,,
2581,1654895700000,0.07937,,
2582,1654896600000,0.07955,,
2583,1654897500000,0.07952,,
2584,1654898400000,0.07913,,
2585,1654899300000,0.07919,,
2586,1654900200000,0.07909,,
2587,1654901100000,0.07911,,
2588,1654902000000,0.07915,,
2589,1654902900000,0.07905,,
2590,1654903800000,0.07894,,
2591,1654904700000,0.07893,,
2592,1654905600000,0.07889,,
2593,1654906500000,0.07899,,
2594,1654907400000,0.07922,,
2595,1654908300000,0.07935,,
2596,1654909200000,0.0793,,
2597,1654910100000,0.07952,,
2598,1654911000000,0.07972,,
2599,1654911900000,0.0796,,
2600,1654912800000,0.07942,,
2601,1654913700000,0.07942,,
2602,1654914600000,0.0794,,
2603,1654915500000,0.07942,,
2604,1654916400000,0.07944,,
2605,1654917300000,0.07942,,
2606,1654918200000,0.07941,,
2607,1654919100000,0.07936,,
2608,1654920000000,0.07952,,
2609,1654920900000,0.07948,,
2610,1654921800000,0.07952,,
2611,1654922700000,0.07983,,
2612,1654923600000,0.07979,,
2613,1654924500000,0.07982,,
2614,1654925400000,0.07983,,
2615,1654926300000,0.07977,,
2616,1654927200000,0.07982,,
2617,1654928100000,0.07995,,
2618,1654929000000,0.07982,,
2619,1654929900000,0.07978,,
2620,1654930800000,0.07979,,
2621,1654931700000,0.07986,,
2622,1654932600000,0.08031,,
2623,1654933500000,0.08015,,
2624,1654934400000,0.08005,,
2625,1654935300000,0.07999,,
2626,1654936200000,0.07979,,
2627,1654937100000,0.07942,,
2628,1654938000000,0.07963,,
2629,1654938900000,0.0793,,
2630,1654939800000,0.07964,,
2631,1654940700000,0.07966,,
2632,1654941600000,0.07958,,
2633,1654942500000,0.07916,,
2634,1654943400000,0.07909,,
2635,1654944300000,0.07896,,
2636,1654945200000,0.07872,,
2637,1654946100000,0.07807,,
2638,1654947000000,0.07808,,
2639,1654947900000,0.07793,,
2640,1654948800000,0.07803,,
2641,1654949700000,0.07784,,
2642,1654950600000,0.07739,,
2643,1654951500000,0.07685,,
2644,1654952400000,0.07711,,
2645,1654953300000,0.07703,,
2646,1654954200000,0.07732,,
2647,1654955100000,0.07707,,
2648,1654956000000,0.07691,,
2649,1654956900000,0.07644,,
2650,1654957800000,0.07543,,
2651,1654958700000,0.07512,,
2652,1654959600000,0.07532,,
2653,1654960500000,0.07577,,
2654,1654961400000,0.07521,,
2655,1654962300000,0.07552,,
2656,1654963200000,0.07581,,
2657,1654964100000,0.07597,,
2658,1654965000000,0.07639,,
2659,1654965900000,0.07675,,
2660,1654966800000,0.07666,,
2661,1654967700000,0.07658,,
2662,1654968600000,0.07639,,
2663,1654969500000,0.07616,,
2664,1654970400000,0.07624,,
2665,1654971300000,0.07648,,
2666,1654972200000,0.07718,,
2667,1654973100000,0.07722,,
2668,1654974000000,0.07721,,
2669,1654974900000,0.0769,,
2670,1654975800000,0.07695,,
2671,1654976700000,0.07683,,
2672,1654977600000,0.07658,,
2673,1654978500000,0.07639,,
2674,1654979400000,0.07617,,
2675,1654980300000,0.07584,,
2676,1654981200000,0.07618,,
2677,1654982100000,0.07624,,
2678,1654983000000,0.07633,,
2679,1654983900000,0.07615,,
2680,1654984800000,0.07621,,
2681,1654985700000,0.07635,,
2682,1654986600000,0.07641,,
2683,1654987500000,0.07656,,
2684,1654988400000,0.07613,,
2685,1654989300000,0.076,,
2686,1654990200000,0.07596,,
2687,1654991100000,0.0762,,
2688,1654992000000,0.07637,,
2689,1654992900000,0.07637,,
2690,1654993800000,0.07666,,
2691,1654994700000,0.07626,,
2692,1654995600000,0.07605,,
2693,1654996500000,0.07597,,
2694,1654997400000,0.07581,,
2695,1654998300000,0.07575,,
2696,1654999200000,0.07606,,
2697,1655000100000,0.07523,,
2698,1655001000000,0.07509,,
2699,1655001900000,0.07499,,
2700,1655002800000,0.07516,,
2701,1655003700000,0.07482,,
2702,1655004600000,0.07514,,
2703,1655005500000,0.07492,,
2704,1655006400000,0.07498,,
2705,1655007300000,0.07491,,
2706,1655008200000,0.07477,,
2707,1655009100000,0.07455,,
2708,1655010000000,0.07459,,
2709,1655010900000,0.07443,,
2710,1655011800000,0.07472,,
2711,1655012700000,0.07463,,
2712,1655013600000,0.07471,,
2713,1655014500000,0.07494,,
2714,1655015400000,0.07499,,
2715,1655016300000,0.07495,,
2716,1655017200000,0.0748,,
2717,1655018100000,0.07454,,
2718,1655019000000,0.07458,,
2719,1655019900000,0.07509,,
2720,1655020800000,0.07528,,
2721,1655021700000,0.07593,,
2722,1655022600000,0.07589,,
2723,1655023500000,0.07585,,
2724,1655024400000,0.07642,,
2725,1655025300000,0.0763,,
2726,1655026200000,0.07594,,
2727,1655027100000,0.07599,,
2728,1655028000000,0.07592,,
2729,1655028900000,0.07628,,
2730,1655029800000,0.07654,,
2731,1655030700000,0.07631,,
2732,1655031600000,0.07595,,
2733,1655032500000,0.07597,,
2734,1655033400000,0.07629,,
2735,1655034300000,0.07634,,
2736,1655035200000,0.07663,,
2737,1655036100000,0.0777,,
2738,1655037000000,0.07711,,
2739,1655037900000,0.07727,,
2740,1655038800000,0.07711,,
2741,1655039700000,0.07649,,
2742,1655040600000,0.07588,,
2743,1655041500000,0.07542,,
2744,1655042400000,0.07543,,
2745,1655043300000,0.07678,,
2746,1655044200000,0.0766,,
2747,1655045100000,0.0777,,
2748,1655046000000,0.07793,,
2749,1655046900000,0.07822,,
2750,1655047800000,0.07812,,
2751,1655048700000,0.07816,,
2752,1655049600000,0.07839,,
2753,1655050500000,0.07799,,
2754,1655051400000,0.07803,,
2755,1655052300000,0.07786,,
2756,1655053200000,0.07818,,
2757,1655054100000,0.0782,,
2758,1655055000000,0.07817,,
2759,1655055900000,0.07815,,
2760,1655056800000,0.07808,,
2761,1655057700000,0.07818,,
2762,1655058600000,0.07799,,
2763,1655059500000,0.07791,,
2764,1655060400000,0.07779,,
2765,1655061300000,0.07711,,
2766,1655062200000,0.07712,,
2767,1655063100000,0.07675,,
2768,1655064000000,0.07669,,
2769,1655064900000,0.07677,,
2770,1655065800000,0.07669,,
2771,1655066700000,0.07674,,
2772,1655067600000,0.07691,,
2773,1655068500000,0.07671,,
2774,1655069400000,0.07653,,
2775,1655070300000,0.07645,,
2776,1655071200000,0.07656,,
2777,1655072100000,0.07641,,
2778,1655073000000,0.07637,,
2779,1655073900000,0.07604,,
2780,1655074800000,0.07675,,
2781,1655075700000,0.07706,,
2782,1655076600000,0.07664,,
2783,1655077500000,0.07618,,
2784,1655078400000,0.07625,,
2785,1655079300000,0.07648,,
2786,1655080200000,0.07585,,
2787,1655081100000,0.07474,,
2788,1655082000000,0.07449,,
2789,1655082900000,0.07432,,
2790,1655083800000,0.07496,,
2791,1655084700000,0.0745,,
2792,1655085600000,0.07402,,
2793,1655086500000,0.0743,,
2794,1655087400000,0.07386,,
2795,1655088300000,0.07335,,
2796,1655089200000,0.07338,,
2797,1655090100000,0.07314,,
2798,1655091000000,0.07366,,
2799,1655091900000,0.07304,,
2800,1655092800000,0.07389,,
2801,1655093700000,0.07433,,
2802,1655094600000,0.07375,,
2803,1655095500000,0.0726,,
2804,1655096400000,0.07135,,
2805,1655097300000,0.07046,,
2806,1655098200000,0.06974,,
2807,1655099100000,0.06839,,
2808,1655100000000,0.06776,,
2809,1655100900000,0.06704,,
2810,1655101800000,0.06525,,
2811,1655102700000,0.06362,,
2812,1655103600000,0.06281,,
2813,1655104500000,0.06172,,
2814,1655105400000,0.06121,,
2815,1655106300000,0.06155,,
2816,1655107200000,0.06448,,
2817,1655108100000,0.06375,,
2818,1655109000000,0.06448,,
2819,1655109900000,0.06264,,
2820,1655110800000,0.06517,,
2821,1655111700000,0.06455,,
2822,1655112600000,0.06319,,
2823,1655113500000,0.06411,,
2824,1655114400000,0.06355,,
2825,1655115300000,0.06412,,
2826,1655116200000,0.06413,,
2827,1655117100000,0.06326,,
2828,1655118000000,0.06276,,
2829,1655118900000,0.0626,,
2830,1655119800000,0.06286,,
2831,1655120700000,0.06302,,
2832,1655121600000,0.06474,,
2833,1655122500000,0.06396,,
2834,1655123400000,0.06346,,
2835,1655124300000,0.06272,,
2836,1655125200000,0.06305,,
2837,1655126100000,0.06272,,
2838,1655127000000,0.06345,,
2839,1655127900000,0.06316,,
2840,1655128800000,0.06319,,
2841,1655129700000,0.06345,,
2842,1655130600000,0.06276,,
2843,1655131500000,0.06287,,
2844,1655132400000,0.06314,,
2845,1655133300000,0.06351,,
2846,1655134200000,0.06473,,
2847,1655135100000,0.06426,,
2848,1655136000000,0.06597,,
2849,1655136900000,0.06541,,
2850,1655137800000,0.06478,,
2851,1655138700000,0.06502,,
2852,1655139600000,0.06429,,
2853,1655140500000,0.06369,,
2854,1655141400000,0.06431,,
2855,1655142300000,0.0646,,
2856,1655143200000,0.06481,,
2857,1655144100000,0.0646,,
2858,1655145000000,0.06471,,
2859,1655145900000,0.06419,,
2860,1655146800000,0.06405,,
2861,1655147700000,0.06399,,
2862,1655148600000,0.0644,,
2863,1655149500000,0.06431,,
2864,1655150400000,0.06487,,
2865,1655151300000,0.06574,,
2866,1655152200000,0.06528,,
2867,1655153100000,0.06485,,
2868,1655154000000,0.06471,,
2869,1655154900000,0.06454,,
2870,1655155800000,0.06394,,
2871,1655156700000,0.0633,,
2872,1655157600000,0.06347,,
2873,1655158500000,0.06307,,
2874,1655159400000,0.06302,,
2875,1655160300000,0.06272,,
2876,1655161200000,0.06306,,
2877,1655162100000,0.06321,,
2878,1655163000000,0.06334,,
2879,1655163900000,0.06387,,
2880,1655164800000,0.06455,,
2881,1655165700000,0.06337,,
2882,1655166600000,0.06333,,
2883,1655167500000,0.06234,,
2884,1655168400000,0.06223,,
2885,1655169300000,0.0612,,
2886,1655170200000,0.05952,,
2887,1655171100000,0.05698,,
2888,1655172000000,0.05741,,
2889,1655172900000,0.05722,,
2890,1655173800000,0.05784,,
2891,1655174700000,0.05922,,
2892,1655175600000,0.06014,,
2893,1655176500000,0.06072,,
2894,1655177400000,0.06071,,
2895,1655178300000,0.06075,,
2896,1655179200000,0.06095,,
2897,1655180100000,0.06059,,
2898,1655181000000,0.06052,,
2899,1655181900000,0.06049,,
2900,1655182800000,0.06069,,
2901,1655183700000,0.06239,,
2902,1655184600000,0.06262,,
2903,1655185500000,0.06308,,
2904,1655186400000,0.06253,,
2905,1655187300000,0.06242,,
2906,1655188200000,0.06206,,
2907,1655189100000,0.06197,,
2908,1655190000000,0.06134,,
2909,1655190900000,0.06101,,
2910,1655191800000,0.06175,,
2911,1655192700000,0.0622,,
2912,1655193600000,0.0617,,
2913,1655194500000,0.06178,,
2914,1655195400000,0.06151,,
2915,1655196300000,0.06123,,
2916,1655197200000,0.06096,,
2917,1655198100000,0.06046,,
2918,1655199000000,0.06026,,
2919,1655199900000,0.06,,
2920,1655200800000,0.05982,,
2921,1655201700000,0.05995,,
2922,1655202600000,0.06007,,
2923,1655203500000,0.05982,,
2924,1655204400000,0.05937,,
2925,1655205300000,0.05873,,
2926,1655206200000,0.05853,,
2927,1655207100000,0.05852,,
2928,1655208000000,0.0583,,
2929,1655208900000,0.05751,,
2930,1655209800000,0.05931,,
2931,1655210700000,0.05894,,
2932,1655211600000,0.05948,,
2933,1655212500000,0.05992,,
2934,1655213400000,0.05899,,
2935,1655214300000,0.05979,,
2936,1655215200000,0.05977,,
